vectorId	componentKind	ordinal	length	sha256	hex
NWG1_PULSAR_MULTI_BINDING_ADJACENT_NONE_V1	CANONICAL_BODY	0	1210	7b43a87b5d1f0ca88da8d74daaa8c8fd526a40bc3438591a848af3ff3cd1104a	4e5747310001010000000000000200000000000700000000000003ec000000000000000e000000010000000000100000000000000098968000000000000000000000002a00000000002dc6c00000035000000360000000020000000300000003000000000000046000000000000004ba01010101010101010101100adb917fc556e340735064368e25404f09751c63efdcadebeef1317092b3b25afeeb63bec1a2242c0e394b7a9e977fef27d9b0a449fb32718209762b56993663eaf954104fe886496f318caccbf75b136103d0b636de0ccb20dd27e352d47a1a032a6c68fed3c94e024b4f76ca4d89f47535d7e0292639d395d3c4fc1403faeae0c46baa97ff3f4858f35676eb808a00e42e087c16cf79587571d8064b3c26dea390a9e5ef5af3984010e29162f0fe6dba74d7ea88c95cb4cd79e2e8d13ee3ebd4c8fffa5d34d5e9cce3f9c63ddb021ebea16def74b1f3a83b5ee85586ac7210044552e39297234578d0a69d81f1724e2d91dc2bdbacab2cad6b8954096103833ae988264819c07f6187c5cf99693d6ec1f768bdb64c79c36d4c23c05511e9de4c0839e753908da749ead5d8c1f59087fbb85490b33a91a39e51ea34592d3d8b7b03f56476fd6a36fb75ded8408174fe1b3d948035964cc2fa660853deb65d3d7605c3b523b00a6aa062b1b5b6b3613199a0acde7f05525353eaf6d45ce0a1906e4e45158c408a7a35bc4ffd08920a7ace5f2622f9b4972413cda77c63ebb53720e13c6d2db324ea16ad462643cbe7faeb81dbee219e094ea92d86c7470de4860b74e096e69ca4098a510803854fdd5adcc804ede66870f3fb1769681297ceaea64eaf370ec62ad1a7cc8901ed4fe54e8afa513bbc93e244e5a27286fb679bf365435df40cc7ff892b36fb09c4b2635873ae7e2567fdb31c3743734979828839dc02a224a3bcf22c738bf661457de8eda1adbf777a302527de0278e76d8e6c67e49bd8c32d3a1feaf4de04e445134d7f120e1a03384dcd967cb8ed61f89b5fff1cde46e8ad6338b89da4cecfcb9c1bba1bfe9c67002e32b9bcde85d1b93583ef3b3c428d044d06fd7b29f49359b9c652e5f645a88c89191992f8fb6e5a292c1a4b71bb2ca403efe1770192f07eb3e30b5f3df575f49cf2f84db08874f9de3c165df3670eae8706f6bf382ed259c3bbddff8f496c30ffce3e497c488f69070b2485aed8b713b69b1a3ac6dadf36f2688656d42dafde4ac5bd801a76fd410b7644652f6850e95a00417636264622affc58ea8beaa2080aed76cf5f146e9d1d0304f6e256ed9ad6b740622658ec9db063faa2674ac680d59b7159fe15d370274e65552cc5243cdd2cd5fc26e7231c5816dfa74979a674494fad15b79609f069b6f5683abdac082cbe628825e17b988237d54d0f4f311106b8cd356930431a94510e98b5d5c672b5ab8aefcf37d2a24514d3c1cdfc0a54dc23cc59697437dac80c5c7a3210e14b43672f7ecd251a331752b3e59f7d205a455962532955cde7c2e0da5e51c7b10c9ecc3de3ed3543b01e9fe580b9797ff2a4e7f828e6a545d8ed96cf805882dca7f83c2915e78dbce4c731743dd7152c82f14696ce90d6596bfd054758bdb6f7a4c6fa25534234419c9819e8e73ca10032be9993a1a67660dc06fc20f1364e555037676e0a665e1dceabf883f1e03ad2d49693f8e29a83080533e3
NWG1_PULSAR_MULTI_BINDING_ADJACENT_NONE_V1	LEAF_UTF8	0	140	6f4dc4979141fe95cc3c2d1f54645630a347ad6cb3c44fc3b3ddfeda6e90b8af	312f303030303030303030303030303030303031342f303030303030303030303030303030313132302d303030303030303030303030303030313231302d7368613235362d76312d376234336138376235643166306361383864613864373464616161386338666435323661343062633334333835393161383438616633666633636431313034612e6e7767
NWG1_PULSAR_FIXED_ZSTD_V1	PROTOCOL_CELL_COMMITMENT	0	32	7d42ea4dc5de58dbeed209ecd006c5cecb40be0f0567e2f46dafb49405004450	db917fc556e340735064368e25404f09751c63efdcadebeef1317092b3b25afe
NWG1_PULSAR_FIXED_ZSTD_V1	WRAPPED_ENVELOPE_COMMITMENT	0	32	e86c06facf27bef47c97123398efed05d908fd61f899c4a6ebef44190243f6b2	2a6c68fed3c94e024b4f76ca4d89f47535d7e0292639d395d3c4fc1403faeae0
NWG1_PULSAR_FIXED_ZSTD_V1	OWNER_FENCE_COMMITMENT	0	32	67adb74f36d75d90c6a57c2aa46f65f7d11a4820198d289da6f170eb2188f622	c42bfbd4048620ec3e8e1e4bc7c2594c12d7e470b89224849da5745368766039
NWG1_PULSAR_FIXED_ZSTD_V1	HEADER	0	256	8047fef325e1498ee9932b55fbbfe88320147b5304c958905c9a5ba80ab2e1b1	4e5747310001010000000000000200000000000700000000000003ed000000000000000f000000010000000000100000000000000098968000000000000000000000009800000000002dc6c00000017200000182000000010000000100000001000000000000028200000000000002cd02010101010101010101100adb917fc556e340735064368e25404f09751c63efdcadebeef1317092b3b25afeeb63bec1a2242c0e394b7a9e977fef27d9b0a449fb32718209762b56993663eaf954104fe886496f318caccbf75b136103d0b636de0ccb20dd27e352d47a1a032a6c68fed3c94e024b4f76ca4d89f47535d7e0292639d395d3c4fc1403faeae060766a41
NWG1_PULSAR_FIXED_ZSTD_V1	HKDF_INFO	0	37	73650833efc7aec7f41c5f7a8d043263399e4210ab43fcfc6e052c433ff42e71	4e5747312f4f424a2f4b45592f5631000000000700000000000003ed02000000000000000f
NWG1_PULSAR_FIXED_ZSTD_V1	OBJECT_AEAD_KEY	0	32	9a562fc1dbf35a018165a8200fa100bbdf60e86d777ccdf9a1ea1da02484fd92	85580af42b014219733caa0ffcac6050e3adf1c15872564ab5c4476d5014c78d
NWG1_PULSAR_FIXED_ZSTD_V1	DIRECTORY_NONCE	0	12	f1f8dd15e4cf5a72f28a196e4084df49a3150aca23fc56adc3a672fafe6b0e80	4e4449520000000000000000
NWG1_PULSAR_FIXED_ZSTD_V1	DIRECTORY_PLAINTEXT	0	370	dd481ea87ccfa36397d3ca83e684f1d92d1897f3b0b74ce9867c5a51cd765559	4e57443100010020000200000000000100000001000000010000004a0000017283df63e8bbf070074187cf647537f9b15e38e349e0baaefda5999d91f65054dd74200e0fb6ad308a3d0f8cd20108f31a45ceff0860a5eb80aa9c6be961da6b8ac42bfbd4048620ec3e8e1e4bc7c2594c12d7e470b89224849da5745368766039000000000000004a000200010002000100010001000000000000000000000001000000000000000000000bb9000000000000003295f60da0ad6776de10e193da5e7867402248bfe5450854e687104a23cc9a03d028cf171850e85441736a66e9dab4f403b3d8d3255385de136b7467af9993b06d000000000000004b000000000000028200000098037171d40000000000000bb9000000000000003200010001000100014e544931000200000019742f6e2f70657273697374656e742f6e7767312d76352d62300000001b70657273697374656e743a2f2f742f6e2f6e7767312d76352d62300000000000000001c4350161
NWG1_PULSAR_FIXED_ZSTD_V1	DIRECTORY_AAD	0	272	dfcdc47644a4ef6681826ee96783d5c6b8936eb275f68ddfeb949dbf6ca250c1	4e5747312f4449522f4141442f5631004e5747310001010000000000000200000000000700000000000003ed000000000000000f000000010000000000100000000000000098968000000000000000000000009800000000002dc6c00000017200000182000000010000000100000001000000000000028200000000000002cd02010101010101010101100adb917fc556e340735064368e25404f09751c63efdcadebeef1317092b3b25afeeb63bec1a2242c0e394b7a9e977fef27d9b0a449fb32718209762b56993663eaf954104fe886496f318caccbf75b136103d0b636de0ccb20dd27e352d47a1a032a6c68fed3c94e024b4f76ca4d89f47535d7e0292639d395d3c4fc1403faeae060766a41
NWG1_PULSAR_FIXED_ZSTD_V1	DIRECTORY_CIPHERTEXT_AND_TAG	0	386	8d08c898f5c52995b98df2544fd286cf7d7586605a2f9e1257266d0c3caf9849	0a2a4a5b72de32ea428669cd7159a762dbc22aa68bdcd4f412699b14f884cf7ce5be4a3761989b89c0b7a56299a4f04ace22e012a26147cf115b1e47d148b371a751e3bd7ae9420830b960a51f79b2036cdc5b82455ed121e260091d2d28b1700916c1207a7bdd26017666b5c7d2c4832eec677893a276a4cf1eab153514962ad7624ed4318254b52364a86eadb9a8521a4e1161c5cb121273d54c69b5f67e2f3b7fed422165b406ffc1f035f156c15593b6eb20975d8e65067146c7489559880640babaf62cc0f0c60cc2326ec4ca80376f85989968d567e5ae5488a496585cdc563444abafe3899c6afb7811136f5dc85644027d7abe7d6da15b3f2c7f3337162cad7b25954142d3c3a308818450c95fde898c4cad3c3d706f0a97cdbf095cc04efb3b31c29c169beadd934a1783d9d4eed8ceddea6885cb584bd7951d2aacb7a23331cdf7c2592b599283996f6faf6fa39f1f29e571e5d127ca7f326bd43b9a37f35f05767b8dfd016c5477af7a9baf2da6383a56d68b058264fbbb87bff1256a
NWG1_PULSAR_FIXED_ZSTD_V1	FRAME_PRE_AEAD	0	59	47359fc1633f758d3f22ce110df724d7097029347a2e58f6b770071ed0342d17	28b52ffd249875010064024e5747312d5a5354442d494e5445524f5045524142494c4954592d464958545552452d56312f01007e29554f2336782a
NWG1_PULSAR_FIXED_ZSTD_V1	FRAME_NONCE	0	12	e3459fa20285c53555ec89aca5a69541689a5bfc14ce6db3f4963370a586127e	4e46524d0000000000000000
NWG1_PULSAR_FIXED_ZSTD_V1	FRAME_AAD	0	328	98d4fa3782ccfcde6bc0eb1525ecd374a900a23f5c40beb5392540b5b9b22938	4e5747312f46524d2f4141442f5631004e5747310001010000000000000200000000000700000000000003ed000000000000000f000000010000000000100000000000000098968000000000000000000000009800000000002dc6c00000017200000182000000010000000100000001000000000000028200000000000002cd02010101010101010101100adb917fc556e340735064368e25404f09751c63efdcadebeef1317092b3b25afeeb63bec1a2242c0e394b7a9e977fef27d9b0a449fb32718209762b56993663eaf954104fe886496f318caccbf75b136103d0b636de0ccb20dd27e352d47a1a032a6c68fed3c94e024b4f76ca4d89f47535d7e0292639d395d3c4fc1403faeae060766a410000000000000000000000000000004b000000000000028200000098037171d40000000000000bb900000000000000320001000100010001
NWG1_PULSAR_FIXED_ZSTD_V1	FRAME_CIPHERTEXT_AND_TAG	0	75	2dd9cb304336f6ef42d7f068b372936480fb254034f71ae757a593a137b609d0	86283bdc5ac4a537697cb983ab41b44e21ee376215a8230a58a7181edeae92762588eb158f39cfc73f93cb923580d93f10c6bbbd1506c337a52c040463dc319a53916b7306ec9029458e61
NWG1_PULSAR_FIXED_ZSTD_V1	CANONICAL_BODY	0	717	84abf63674c82943ee8b2a57ad23a918d0258f7817594e5543b6f4a4bb3136d8	4e5747310001010000000000000200000000000700000000000003ed000000000000000f000000010000000000100000000000000098968000000000000000000000009800000000002dc6c00000017200000182000000010000000100000001000000000000028200000000000002cd02010101010101010101100adb917fc556e340735064368e25404f09751c63efdcadebeef1317092b3b25afeeb63bec1a2242c0e394b7a9e977fef27d9b0a449fb32718209762b56993663eaf954104fe886496f318caccbf75b136103d0b636de0ccb20dd27e352d47a1a032a6c68fed3c94e024b4f76ca4d89f47535d7e0292639d395d3c4fc1403faeae060766a410a2a4a5b72de32ea428669cd7159a762dbc22aa68bdcd4f412699b14f884cf7ce5be4a3761989b89c0b7a56299a4f04ace22e012a26147cf115b1e47d148b371a751e3bd7ae9420830b960a51f79b2036cdc5b82455ed121e260091d2d28b1700916c1207a7bdd26017666b5c7d2c4832eec677893a276a4cf1eab153514962ad7624ed4318254b52364a86eadb9a8521a4e1161c5cb121273d54c69b5f67e2f3b7fed422165b406ffc1f035f156c15593b6eb20975d8e65067146c7489559880640babaf62cc0f0c60cc2326ec4ca80376f85989968d567e5ae5488a496585cdc563444abafe3899c6afb7811136f5dc85644027d7abe7d6da15b3f2c7f3337162cad7b25954142d3c3a308818450c95fde898c4cad3c3d706f0a97cdbf095cc04efb3b31c29c169beadd934a1783d9d4eed8ceddea6885cb584bd7951d2aacb7a23331cdf7c2592b599283996f6faf6fa39f1f29e571e5d127ca7f326bd43b9a37f35f05767b8dfd016c5477af7a9baf2da6383a56d68b058264fbbb87bff1256a86283bdc5ac4a537697cb983ab41b44e21ee376215a8230a58a7181edeae92762588eb158f39cfc73f93cb923580d93f10c6bbbd1506c337a52c040463dc319a53916b7306ec9029458e61
NWG1_PULSAR_FIXED_ZSTD_V1	LEAF_UTF8	0	140	6c247eeb68cbbc041aff62a9ac362dc437cc87b606255f0983139f7830748f27	322f303030303030303030303030303030303031352f303030303030303030303030303030303634322d303030303030303030303030303030303731372d7368613235362d76312d383461626636333637346338323934336565386232613537616432336139313864303235386637383137353934653535343362366634613462623331333664382e6e7767
